movie_title,color,director_name,actor_2_name,gross,genres,actor_1_name,movie_imdb_link,language,country,budget,title_year,movie_facebook_likes
Date Night ,Color,Shawn Levy,James Franco,98711404,Comedy|Crime|Romance|Thriller,Mila Kunis,http://www.imdb.com/title/tt1279935/?ref_=fn_tt_tt_1,English,USA,55000000,2010,0
Casper ,Color,Brad Silberling,Fred Rogers,100328194,Comedy|Family|Fantasy,Eric Idle,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,English,USA,50000000,1995,0
The Equalizer ,Color,Antoine Fuqua,Chloë Grace Moretz,101530738,Action|Crime|Thriller,Denzel Washington,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1,English,USA,55000000,2014,56000
Maid in Manhattan ,Color,Wayne Wang,Frances Conroy,93815117,Comedy|Drama|Romance,Bob Hoskins,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,English,USA,55000000,2002,0
Crimson Tide ,Color,Tony Scott,Viggo Mortensen,91400000,Action|Drama|Thriller|War,Denzel Washington,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,English,USA,53000000,1995,0
The Pursuit of Happyness ,Color,Gabriele Muccino,Kurt Fuller,162586036,Biography|Drama,Will Smith,http://www.imdb.com/title/tt0454921/?ref_=fn_tt_tt_1,English,USA,55000000,2006,32000
Flightplan ,Color,Robert Schwentke,Michael Irby,89706988,Drama|Mystery|Thriller,Erika Christensen,http://www.imdb.com/title/tt0408790/?ref_=fn_tt_tt_1,English,USA,55000000,2005,0
Disclosure ,Color,Barry Levinson,Dylan Baker,83000000,Drama|Thriller,Demi Moore,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,English,USA,55000000,1994,0
City of Angels ,Color,Brad Silberling,Andre Braugher,78745923,Drama|Fantasy|Romance,Nicolas Cage,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,English,Germany,55000000,1998,0
Kill Bill: Vol. 1 , Black and White,Quentin Tarantino,Vivica A. Fox,70098138,Action,David Carradine,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,English,USA,30000000,2003,13000
Bowfinger ,Color,Frank Oz,Adam Alexi-Malle,66365290,Comedy,Robert Downey Jr.,http://www.imdb.com/title/tt0131325/?ref_=fn_tt_tt_1,English,USA,55000000,1999,0
Stargate SG-1             ,Color,,Don S. Davis,,Action|Adventure|Drama|Sci-Fi,Christopher Judge,http://www.imdb.com/title/tt0118480/?ref_=fn_tt_tt_1,English,USA,1400000,,0
Kill Bill: Vol. 2 , Black and White,Quentin Tarantino,Michael Parks,66207920,Action|Crime|Drama|Thriller,Vivica A. Fox,http://www.imdb.com/title/tt0378194/?ref_=fn_tt_tt_1,English,USA,30000000,2004,0
Tango & Cash ,Color,Andrey Konchalovskiy,Jack Palance,63408614,Action|Comedy|Crime|Thriller,Sylvester Stallone,http://www.imdb.com/title/tt0098439/?ref_=fn_tt_tt_1,English,USA,55000000,1989,0
Death Becomes Her ,Color,Robert Zemeckis,Meryl Streep,58422650,Comedy|Fantasy|Horror,Bruce Willis,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,English,USA,55000000,1992,8000
Shanghai Noon ,Color,Tom Dey,Jason Connery,56932305,Action|Adventure|Comedy|Western,Xander Berkeley,http://www.imdb.com/title/tt0184894/?ref_=fn_tt_tt_1,English,USA,55000000,2000,0
Executive Decision ,Color,Stuart Baird,Joe Morton,68750000,Action|Adventure|Thriller,Oliver Platt,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,English,USA,55000000,1996,0
Mr. Popper's Penguins ,Color,Mark Waters,Ophelia Lovibond,68218041,Comedy|Family|Fantasy,Madeline Carroll,http://www.imdb.com/title/tt1396218/?ref_=fn_tt_tt_1,English,USA,55000000,2011,14000
The Forbidden Kingdom ,Color,Rob Minkoff,Thomas McDonell,25040293,Action|Adventure|Fantasy,Jet Li,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1,English,USA,55000000,2008,0
Free Birds ,Color,Jimmy Hayward,Carlos Ponce,55747724,Adventure|Animation|Comedy|Family,Amy Poehler,http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1,English,USA,55000000,2013,0
Alien 3 ,Color,David Fincher,Holt McCallany,55473600,Action|Horror|Sci-Fi,Charles S. Dutton,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,English,USA,50000000,1992,0
Evita ,Color,Alan Parker,Jimmy Nail,49994804,Biography|Drama|History|Musical,Andrea Corr,http://www.imdb.com/title/tt0116250/?ref_=fn_tt_tt_1,English,USA,55000000,1996,0
Ronin ,Color,John Frankenheimer,Natascha McElhone,41609593,Action|Adventure|Crime|Thriller,Robert De Niro,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,English,UK,55000000,1998,0
The Ghost and the Darkness ,Color,Stephen Hopkins,Bernard Hill,38553833,Adventure|Drama|Horror|Thriller,Tom Wilkinson,http://www.imdb.com/title/tt0116409/?ref_=fn_tt_tt_1,English,USA,55000000,1996,0
Paddington ,Color,Paul King,Matt Lucas,76137505,Animation|Comedy|Family|Fantasy,Julie Walters,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,English,UK,55000000,2014,30000
The Watch ,Color,Akiva Schaffer,Nicholas Braun,34350553,Action|Comedy|Sci-Fi,Will Forte,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,English,USA,68000000,2012,15000
The Hunted ,Color,William Friedkin,Jenna Boyd,34238611,Action|Crime|Drama|Thriller,Connie Nielsen,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1,English,USA,55000000,2003,0
Instinct ,Color,Jon Turteltaub,Maura Tierney,34098563,Drama|Thriller,Anthony Hopkins,http://www.imdb.com/title/tt0128278/?ref_=fn_tt_tt_1,English,USA,55000000,1999,0
Stuck on You ,Color,Bobby Farrelly,Terence Bernie Hines,33828318,Comedy,Matt Damon,http://www.imdb.com/title/tt0338466/?ref_=fn_tt_tt_1,English,USA,55000000,2003,0
Semi-Pro ,Color,Kent Alterman,Maura Tierney,33472850,Comedy|Sport,Will Ferrell,http://www.imdb.com/title/tt0839980/?ref_=fn_tt_tt_1,English,USA,55000000,2008,0
The Pirates! Band of Misfits ,Color,Peter Lord,Russell Tovey,31051126,Adventure|Animation|Comedy|Family,Salma Hayek,http://www.imdb.com/title/tt1430626/?ref_=fn_tt_tt_1,English,UK,55000000,2012,0
Changeling ,Color,Clint Eastwood,Michael Kelly,35707327,Crime|Drama|Mystery|Thriller,Angelina Jolie Pitt,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,English,USA,55000000,2008,14000
Chain Reaction ,Color,Andrew Davis,Morgan Freeman,20550712,Action|Drama|Sci-Fi|Thriller,Keanu Reeves,http://www.imdb.com/title/tt0115857/?ref_=fn_tt_tt_1,English,USA,50000000,1996,1000
The Fan ,Color,Tony Scott,Kurt Fuller,18573791,Action|Drama|Sport|Thriller,Robert De Niro,http://www.imdb.com/title/tt0116277/?ref_=fn_tt_tt_1,English,USA,55000000,1996,0
The Phantom of the Opera , Black and White,Joel Schumacher,Minnie Driver,51225796,Drama|Musical|Romance|Thriller,Gerard Butler,http://www.imdb.com/title/tt0293508/?ref_=fn_tt_tt_1,English,UK,70000000,2004,0
Elizabeth: The Golden Age ,Color,Shekhar Kapur,Abbie Cornish,16264475,Biography|Drama|History|War,Eddie Redmayne,http://www.imdb.com/title/tt0414055/?ref_=fn_tt_tt_1,English,UK,55000000,2007,0
Æon Flux ,Color,Karyn Kusama,Sophie Okonedo,25857987,Action|Sci-Fi,Charlize Theron,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,English,USA,62000000,2005,0
Gods and Generals ,Color,Ron Maxwell,Bruce Boxleitner,12870569,Drama|History|War,Billy Campbell,http://www.imdb.com/title/tt0279111/?ref_=fn_tt_tt_1,English,USA,56000000,2003,953
Turbulence ,Color,Robert Butler,Lauren Holly,11466088,Action|Thriller,Hector Elizondo,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1,English,USA,71000000,1997,316
Imagine That ,Color,Karey Kirkpatrick,Ronny Cox,16088610,Comedy|Drama|Family|Fantasy,Stephen Root,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,English,USA,55000000,2009,610
Muppets Most Wanted ,Color,James Bobin,Tina Fey,51178893,Adventure|Comedy|Crime|Family|Musical,Ty Burrell,http://www.imdb.com/title/tt2281587/?ref_=fn_tt_tt_1,English,USA,50000000,2014,10000
Thunderbirds ,Color,Jonathan Frakes,Philip Winchester,6768055,Action|Adventure|Comedy|Family|Sci-Fi,Sophia Myles,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,English,UK,57000000,2004,437
Burlesque ,Color,Steve Antin,Peter Gallagher,39440655,Drama|Music|Musical|Romance,Eric Dane,http://www.imdb.com/title/tt1126591/?ref_=fn_tt_tt_1,English,USA,55000000,2010,19000
A Very Long Engagement ,Color,Jean-Pierre Jeunet,André Dussollier,6167817,Drama|Mystery|Romance|War,Denis Lavant,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,French,France,47000000,2004,0
Lolita , Black and White,Stanley Kubrick,Shelley Winters,,Crime|Drama|Romance,James Mason,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,English,UK,2000000,1962,0
Eye See You ,Color,Jim Gillespie,Tom Berenger,,Crime|Horror|Mystery|Thriller,Sylvester Stallone,http://www.imdb.com/title/tt0160184/?ref_=fn_tt_tt_1,English,USA,55000000,2002,448
Blade II ,Color,Guillermo del Toro,Thomas Kretschmann,81645152,Action|Horror|Sci-Fi|Thriller,Norman Reedus,http://www.imdb.com/title/tt0187738/?ref_=fn_tt_tt_1,English,USA,54000000,2002,0
Seven Pounds ,Color,Gabriele Muccino,Rosario Dawson,69951824,Drama|Romance,Will Smith,http://www.imdb.com/title/tt0814314/?ref_=fn_tt_tt_1,English,USA,55000000,2008,26000
Bullet to the Head ,Color,Walter Hill,Jason Momoa,9483821,Action|Thriller,Sylvester Stallone,http://www.imdb.com/title/tt1308729/?ref_=fn_tt_tt_1,English,USA,55000000,2012,10000
The Godfather: Part III ,Color,Francis Ford Coppola,Joe Mantegna,66676062,Crime|Drama,Al Pacino,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1,English,USA,54000000,1990,0
Elizabethtown ,Color,Cameron Crowe,Kirsten Dunst,26838389,Comedy|Drama|Romance,Orlando Bloom,http://www.imdb.com/title/tt0368709/?ref_=fn_tt_tt_1,English,USA,57000000,2005,0
"You, Me and Dupree ",Color,Anthony Russo,Billy Gardell,75604320,Comedy|Romance,Todd Stashwick,http://www.imdb.com/title/tt0463034/?ref_=fn_tt_tt_1,English,USA,54000000,2006,0
Superman II ,Color,Richard Lester,Ned Beatty,108200000,Action|Adventure|Romance|Sci-Fi,Margot Kidder,http://www.imdb.com/title/tt0081573/?ref_=fn_tt_tt_1,English,USA,54000000,1980,0
Gigli ,Color,Martin Brest,Lenny Venito,5660084,Comedy|Crime|Romance,Todd Giebenhain,http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1,English,USA,54000000,2003,2000
All the King's Men , Black and White,Steven Zaillian,Anthony Hopkins,7221458,Drama|Thriller,Kate Winslet,http://www.imdb.com/title/tt0405676/?ref_=fn_tt_tt_1,English,Germany,55000000,2006,0
Shaft ,Color,John Singleton,Vanessa Williams,70327868,Action|Crime|Thriller,Christian Bale,http://www.imdb.com/title/tt0162650/?ref_=fn_tt_tt_1,English,Germany,46000000,2000,0
Anastasia ,Color,Don Bluth,Kelsey Grammer,58297830,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Kirsten Dunst,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1,English,USA,50000000,1997,0
Moulin Rouge! , Black and White,Baz Luhrmann,Kylie Minogue,57386369,Drama|Musical|Romance,Jim Broadbent,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1,English,USA,52500000,2001,10000
Domestic Disturbance ,Color,Harold Becker,Teri Polo,45207112,Crime|Mystery|Thriller,Steve Buscemi,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1,English,USA,53000000,2001,361
Black Mass ,Color,Scott Cooper,Benedict Cumberbatch,62563543,Biography|Crime|Drama,Johnny Depp,http://www.imdb.com/title/tt1355683/?ref_=fn_tt_tt_1,English,USA,53000000,2015,44000
Flags of Our Fathers ,Color,Clint Eastwood,Chris Bauer,33574332,Drama|History|War,Paul Walker,http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1,English,USA,90000000,2006,0
Law Abiding Citizen ,Color,F. Gary Gray,Leslie Bibb,73343413,Crime|Drama|Thriller,Gerard Butler,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,English,USA,50000000,2009,21000
Grindhouse ,Color,Robert Rodriguez,Rosario Dawson,25031037,Action|Horror|Thriller,Quentin Tarantino,http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1,English,USA,53000000,2007,0
Beloved ,Color,Jonathan Demme,Kimberly Elise,22843047,Drama|History|Horror,Oprah Winfrey,http://www.imdb.com/title/tt0120603/?ref_=fn_tt_tt_1,English,USA,55000000,1998,853
Lucky You ,Color,Curtis Hanson,Robert Duvall,5755286,Drama|Romance|Sport,Robert Downey Jr.,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,English,USA,55000000,2007,672
Catch Me If You Can ,Color,Steven Spielberg,Tom Hanks,164435221,Biography|Crime|Drama,Leonardo DiCaprio,http://www.imdb.com/title/tt0264464/?ref_=fn_tt_tt_1,English,USA,52000000,2002,15000
Zero Dark Thirty ,Color,Kathryn Bigelow,Harold Perrineau,95720716,Drama|History|Thriller,Jennifer Ehle,http://www.imdb.com/title/tt1790885/?ref_=fn_tt_tt_1,English,USA,40000000,2012,39000
The Break-Up ,Color,Peyton Reed,John Michael Higgins,118683135,Comedy|Drama|Romance,Jon Favreau,http://www.imdb.com/title/tt0452594/?ref_=fn_tt_tt_1,English,USA,52000000,2006,0
Mamma Mia! ,Color,Phyllida Lloyd,Meryl Streep,143704210,Comedy|Family|Musical|Romance,Colin Firth,http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1,English,USA,52000000,2008,10000
Valentine's Day ,Color,Garry Marshall,Taylor Lautner,110476776,Comedy|Romance,Bradley Cooper,http://www.imdb.com/title/tt0817230/?ref_=fn_tt_tt_1,English,USA,52000000,2010,9000
The Dukes of Hazzard ,Color,Jay Chandrasekhar,Jessica Simpson,80270227,Action|Adventure|Comedy,Alice Greczyn,http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1,English,USA,50000000,2005,0
The Thin Red Line ,Color,Terrence Malick,Miranda Otto,36385763,Drama|War,Nick Stahl,http://www.imdb.com/title/tt0120863/?ref_=fn_tt_tt_1,English,USA,52000000,1998,0
The Change-Up ,Color,David Dobkin,Olivia Wilde,37035845,Comedy|Fantasy,Ryan Reynolds,http://www.imdb.com/title/tt1488555/?ref_=fn_tt_tt_1,English,USA,52000000,2011,13000
Man on the Moon ,Color,Milos Forman,Gerry Becker,34580635,Biography|Comedy|Drama,Matt Price,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,English,UK,52000000,1999,0
Casino ,Color,Martin Scorsese,Don Rickles,42438300,Biography|Crime|Drama,Robert De Niro,http://www.imdb.com/title/tt0112641/?ref_=fn_tt_tt_1,English,USA,52000000,1995,11000
From Paris with Love ,Color,Pierre Morel,Amber Rose Revah,23324666,Action|Thriller,Kasia Smutniak,http://www.imdb.com/title/tt1179034/?ref_=fn_tt_tt_1,English,France,52000000,2010,0
Bulletproof Monk ,Color,Paul Hunter,Mako,23020488,Action|Comedy|Fantasy,Jaime King,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,English,USA,52000000,2003,846
"Me, Myself & Irene ",Color,Bobby Farrelly,Tony Cox,90567722,Comedy,Robert Forster,http://www.imdb.com/title/tt0183505/?ref_=fn_tt_tt_1,English,USA,51000000,2000,0
Barnyard ,Color,Steve Oedekerk,Wanda Sykes,72601713,Animation|Comedy|Family,Rob Paulsen,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,English,Germany,51000000,2006,605
Deck the Halls ,Color,John Whitesell,Jorge Garcia,35092918,Comedy|Family,Matthew Broderick,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,English,USA,,2006,1000
The Twilight Saga: New Moon ,Color,Chris Weitz,Kristen Stewart,296623634,Adventure|Drama|Fantasy|Romance,Robert Pattinson,http://www.imdb.com/title/tt1259571/?ref_=fn_tt_tt_1,English,USA,50000000,2009,13000
Shrek ,Color,Andrew Adamson,Chris Miller,267652016,Adventure|Animation|Comedy|Family|Fantasy,Kathleen Freeman,http://www.imdb.com/title/tt0126029/?ref_=fn_tt_tt_1,English,USA,60000000,2001,0
The Adjustment Bureau ,Color,George Nolfi,Michael Kelly,62453315,Romance|Sci-Fi|Thriller,Matt Damon,http://www.imdb.com/title/tt1385826/?ref_=fn_tt_tt_1,English,USA,50200000,2011,36000
Robin Hood: Prince of Thieves ,Color,Kevin Reynolds,Morgan Freeman,165500000,Action|Adventure|Drama|Romance,Alan Rickman,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,English,USA,48000000,1991,0
Jerry Maguire ,Color,Cameron Crowe,Kelly Preston,153620822,Comedy|Drama|Romance|Sport,Tom Cruise,http://www.imdb.com/title/tt0116695/?ref_=fn_tt_tt_1,English,USA,50000000,1996,0
Ted ,Color,Seth MacFarlane,Seth MacFarlane,218628680,Comedy|Fantasy,Mila Kunis,http://www.imdb.com/title/tt1637725/?ref_=fn_tt_tt_1,English,USA,50000000,2012,74000
As Good as It Gets ,Color,James L. Brooks,Yeardley Smith,147637474,Comedy|Drama|Romance,Lupe Ontiveros,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1,English,USA,50000000,1997,11000
Patch Adams ,Color,Tom Shadyac,Philip Seymour Hoffman,135014968,Biography|Comedy|Drama|Romance,Robin Williams,http://www.imdb.com/title/tt0129290/?ref_=fn_tt_tt_1,English,USA,50000000,1998,0
Anchorman 2: The Legend Continues ,Color,Adam McKay,Will Ferrell,2175312,Comedy,Harrison Ford,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1,English,USA,50000000,2013,41000
Mr. Deeds ,Color,Steven Brill,Adam Sandler,126203320,Comedy|Romance,Steve Buscemi,http://www.imdb.com/title/tt0280590/?ref_=fn_tt_tt_1,English,USA,50000000,2002,0
Super 8 ,Color,J.J. Abrams,AJ Michalka,126975169,Mystery|Sci-Fi|Thriller,Joel Courtney,http://www.imdb.com/title/tt1650062/?ref_=fn_tt_tt_1,English,USA,50000000,2011,37000
Erin Brockovich ,Color,Steven Soderbergh,Albert Finney,125548685,Biography|Drama,Julia Roberts,http://www.imdb.com/title/tt0195685/?ref_=fn_tt_tt_1,English,USA,52000000,2000,0
How to Lose a Guy in 10 Days ,Color,Donald Petrie,Adam Goldberg,105807520,Comedy|Romance,Matthew McConaughey,http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1,English,USA,50000000,2003,0
22 Jump Street ,Color,Phil Lord,Craig Roberts,191616238,Action|Comedy|Crime,Channing Tatum,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,English,USA,50000000,2014,24000
Interview with the Vampire: The Vampire Chronicles ,Color,Neil Jordan,Tom Cruise,105264608,Drama|Fantasy|Horror,Brad Pitt,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,English,USA,60000000,1994,11000
Yes Man ,Color,Peyton Reed,Zooey Deschanel,97680195,Comedy|Romance,Bradley Cooper,http://www.imdb.com/title/tt1068680/?ref_=fn_tt_tt_1,English,USA,70000000,2008,0
Central Intelligence ,Color,Rawson Marshall Thurber,Thomas Kretschmann,126088877,Action|Comedy|Crime,Dwayne Johnson,http://www.imdb.com/title/tt1489889/?ref_=fn_tt_tt_1,English,USA,50000000,2016,10000
Stepmom ,Color,Chris Columbus,Liam Aiken,91030827,Comedy|Drama,Julia Roberts,http://www.imdb.com/title/tt0120686/?ref_=fn_tt_tt_1,English,USA,50000000,1998,0
Daddy's Home ,Color,Sean Anders,Linda Cardellini,150315155,Comedy|Family,Will Ferrell,http://www.imdb.com/title/tt1528854/?ref_=fn_tt_tt_1,English,USA,50000000,2015,13000
Into the Woods ,Color,Rob Marshall,Meryl Streep,127997349,Adventure|Comedy|Drama|Fantasy|Musical,Johnny Depp,http://www.imdb.com/title/tt2180411/?ref_=fn_tt_tt_1,English,USA,50000000,2014,90000
Inside Man ,Color,Spike Lee,James Ransone,88504640,Crime|Drama|Mystery|Thriller,Denzel Washington,http://www.imdb.com/title/tt0454848/?ref_=fn_tt_tt_1,English,USA,45000000,2006,0
Payback ,Color,Brian Helgeland,Deborah Kara Unger,81517441,Action|Crime|Drama|Thriller,Bill Duke,http://www.imdb.com/title/tt0120784/?ref_=fn_tt_tt_1,English,USA,50000000,1999,0
Congo ,Color,Frank Marshall,Joe Don Baker,81022333,Action|Adventure|Mystery|Sci-Fi,Dylan Walsh,http://www.imdb.com/title/tt0112715/?ref_=fn_tt_tt_1,English,USA,50000000,1995,0
We Bought a Zoo ,Color,Cameron Crowe,Matt Damon,75621915,Comedy|Drama|Family,Scarlett Johansson,http://www.imdb.com/title/tt1389137/?ref_=fn_tt_tt_1,English,USA,,2011,22000
Knowing ,Color,Alex Proyas,Ben Mendelsohn,79948113,Drama|Mystery|Sci-Fi|Thriller,Nicolas Cage,http://www.imdb.com/title/tt0448011/?ref_=fn_tt_tt_1,English,USA,50000000,2009,0
Failure to Launch ,Color,Tom Dey,Matthew McConaughey,88658172,Comedy|Romance,Bradley Cooper,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,English,USA,50000000,2006,2000
The Ring Two ,Color,Hideo Nakata,Gary Cole,75888270,Horror|Mystery,Naomi Watts,http://www.imdb.com/title/tt0377109/?ref_=fn_tt_tt_1,English,USA,,2005,0
"Crazy, Stupid, Love. ",Color,Glenn Ficarra,Emma Stone,84244877,Comedy|Drama|Romance,Ryan Gosling,http://www.imdb.com/title/tt1570728/?ref_=fn_tt_tt_1,English,USA,50000000,2011,44000
Garfield ,Color,Peter Hewitt,Mark Christopher Lawrence,75367693,Animation|Comedy|Family|Fantasy,Bill Murray,http://www.imdb.com/title/tt0356634/?ref_=fn_tt_tt_1,English,USA,35000000,2004,795
Christmas with the Kranks ,Color,Joe Roth,Cheech Marin,73701902,Comedy|Family,Jamie Lee Curtis,http://www.imdb.com/title/tt0388419/?ref_=fn_tt_tt_1,English,USA,60000000,2004,0
Moneyball ,Color,Bennett Miller,Robin Wright,75605492,Biography|Drama|Sport,Philip Seymour Hoffman,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,English,USA,50000000,2011,27000
Outbreak ,Color,Wolfgang Petersen,Morgan Freeman,67823573,Action|Drama|Thriller,Kevin Spacey,http://www.imdb.com/title/tt0114069/?ref_=fn_tt_tt_1,English,USA,50000000,1995,0
Non-Stop ,Color,Jaume Collet-Serra,Nate Parker,91439400,Action|Mystery|Thriller,Liam Neeson,http://www.imdb.com/title/tt2024469/?ref_=fn_tt_tt_1,English,UK,50000000,2014,24000
Race to Witch Mountain ,Color,Andy Fickman,Billy Brown,67128202,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,Dwayne Johnson,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,English,USA,65000000,2009,0
